image_id,true_label,predicted_label,confidence,probabilities,second_class,second_confidence
cmu4rw8jd05yayclnzlnfbr55,leaf_rust,leaf_spot,0.4138,"{""healthy"": 0.0398, ""leaf_rust"": 0.3651, ""leaf_spot"": 0.4138, ""leaf_blight"": 0.1814}",leaf_rust,0.3651
cmu4rw9bs063aycln9mxc3zdw,leaf_rust,leaf_spot,0.4206,"{""healthy"": 0.0278, ""leaf_rust"": 0.2866, ""leaf_spot"": 0.4206, ""leaf_blight"": 0.265}",leaf_rust,0.2866
cmu4rw9hq0649yclnupkew48b,leaf_rust,leaf_spot,0.5229,"{""healthy"": 0.0466, ""leaf_rust"": 0.2476, ""leaf_spot"": 0.5229, ""leaf_blight"": 0.183}",leaf_rust,0.2476
cmu4rwaai0699yclnrwhz08jy,leaf_rust,leaf_spot,0.5429,"{""healthy"": 0.0162, ""leaf_rust"": 0.1933, ""leaf_spot"": 0.5429, ""leaf_blight"": 0.2476}",leaf_blight,0.2476
cmu4rwfg10757ycln4gh523hv,leaf_spot,leaf_rust,0.4691,"{""healthy"": 0.0119, ""leaf_rust"": 0.4691, ""leaf_spot"": 0.2645, ""leaf_blight"": 0.2545}",leaf_spot,0.2645
cmu4rwfnz076qycln13bgc741,leaf_spot,leaf_rust,0.3951,"{""healthy"": 0.0243, ""leaf_rust"": 0.3951, ""leaf_spot"": 0.233, ""leaf_blight"": 0.3476}",leaf_blight,0.3476
cmu4rwg3x079nyclnwtmzh2tp,leaf_spot,leaf_rust,0.469,"{""healthy"": 0.0061, ""leaf_rust"": 0.469, ""leaf_spot"": 0.4039, ""leaf_blight"": 0.121}",leaf_spot,0.4039
cmu4rwgvp07esyclnafhe0g6d,leaf_spot,leaf_blight,0.5585,"{""healthy"": 0.0013, ""leaf_rust"": 0.0542, ""leaf_spot"": 0.386, ""leaf_blight"": 0.5585}",leaf_spot,0.386
cmu4rwh0t07fryclnrn2k0w8u,leaf_spot,leaf_rust,0.4644,"{""healthy"": 0.0195, ""leaf_rust"": 0.4644, ""leaf_spot"": 0.4171, ""leaf_blight"": 0.099}",leaf_spot,0.4171
cmu4rwhmn07khycln20b61jij,leaf_spot,leaf_blight,0.4342,"{""healthy"": 0.0114, ""leaf_rust"": 0.1859, ""leaf_spot"": 0.3685, ""leaf_blight"": 0.4342}",leaf_spot,0.3685
cmu4rwib807q1yclncd0wi2qp,leaf_spot,leaf_rust,0.482,"{""healthy"": 0.0016, ""leaf_rust"": 0.482, ""leaf_spot"": 0.3955, ""leaf_blight"": 0.1209}",leaf_spot,0.3955
cmu4rwiv707ucyclnew719ogt,leaf_spot,leaf_blight,0.4149,"{""healthy"": 0.0066, ""leaf_rust"": 0.2184, ""leaf_spot"": 0.3601, ""leaf_blight"": 0.4149}",leaf_spot,0.3601
cmu4rwjgo07x4yclnfk8qwupo,leaf_spot,leaf_rust,0.4599,"{""healthy"": 0.0077, ""leaf_rust"": 0.4599, ""leaf_spot"": 0.3466, ""leaf_blight"": 0.1857}",leaf_spot,0.3466
cmu4rwjn107ydyclni513ci0s,leaf_spot,leaf_blight,0.6237,"{""healthy"": 0.0198, ""leaf_rust"": 0.0314, ""leaf_spot"": 0.3251, ""leaf_blight"": 0.6237}",leaf_spot,0.3251
cmu4rwjv40806yclnr6no9ddz,leaf_spot,leaf_rust,0.5095,"{""healthy"": 0.0019, ""leaf_rust"": 0.5095, ""leaf_spot"": 0.3193, ""leaf_blight"": 0.1693}",leaf_spot,0.3193
cmu4rwjwy080lyclnpd3z60ar,leaf_spot,leaf_blight,0.4418,"{""healthy"": 0.0011, ""leaf_rust"": 0.1193, ""leaf_spot"": 0.4378, ""leaf_blight"": 0.4418}",leaf_spot,0.4378
cmu4rwk47081zyclnnzke0owy,leaf_spot,leaf_blight,0.3522,"{""healthy"": 0.3394, ""leaf_rust"": 0.0172, ""leaf_spot"": 0.2912, ""leaf_blight"": 0.3522}",healthy,0.3394
