image_id,true_label,predicted_label,confidence,probabilities,second_class,second_confidence
cmtf9rsuy08oyyc87jcf22h8q,leaf_blight,leaf_spot,0.6087,"{""healthy"": 0.0071, ""leaf_rust"": 0.1915, ""leaf_spot"": 0.6087, ""leaf_blight"": 0.1927}",leaf_blight,0.1927
cmtf9rsvb08pdyc87faujmv12,leaf_blight,leaf_spot,0.612,"{""healthy"": 0.0005, ""leaf_rust"": 0.0135, ""leaf_spot"": 0.612, ""leaf_blight"": 0.374}",leaf_blight,0.374
cmtf9rsvk08pnyc87wlt2ygh6,leaf_blight,leaf_spot,0.491,"{""healthy"": 0.0244, ""leaf_rust"": 0.4071, ""leaf_spot"": 0.491, ""leaf_blight"": 0.0775}",leaf_rust,0.4071
cmtf9rsvp08psyc87z7dvi2ei,leaf_blight,leaf_spot,0.5767,"{""healthy"": 0.007, ""leaf_rust"": 0.0289, ""leaf_spot"": 0.5767, ""leaf_blight"": 0.3875}",leaf_blight,0.3875
cmtf9rsvx08q2yc87ca92jbfj,leaf_blight,leaf_rust,0.4682,"{""healthy"": 0.0215, ""leaf_rust"": 0.4682, ""leaf_spot"": 0.1911, ""leaf_blight"": 0.3192}",leaf_blight,0.3192
cmtf9rsw108q7yc8706f4h72m,leaf_blight,leaf_spot,0.509,"{""healthy"": 0.0076, ""leaf_rust"": 0.0112, ""leaf_spot"": 0.509, ""leaf_blight"": 0.4722}",leaf_blight,0.4722
cmtf9rswa08qhyc87fgeqt3n3,leaf_blight,leaf_spot,0.5927,"{""healthy"": 0.0026, ""leaf_rust"": 0.0084, ""leaf_spot"": 0.5927, ""leaf_blight"": 0.3964}",leaf_blight,0.3964
cmtf9rswj08qryc87o0g5py1f,leaf_blight,leaf_spot,0.5177,"{""healthy"": 0.0008, ""leaf_rust"": 0.0138, ""leaf_spot"": 0.5177, ""leaf_blight"": 0.4677}",leaf_blight,0.4677
cmtf9rswp08qwyc876cx6bayd,leaf_blight,leaf_spot,0.8085,"{""healthy"": 0.007, ""leaf_rust"": 0.0069, ""leaf_spot"": 0.8085, ""leaf_blight"": 0.1776}",leaf_blight,0.1776
cmtf9rsx808rgyc87klglrzed,leaf_blight,leaf_spot,0.4099,"{""healthy"": 0.0794, ""leaf_rust"": 0.329, ""leaf_spot"": 0.4099, ""leaf_blight"": 0.1816}",leaf_rust,0.329
cmtf9rsxc08rlyc87t6g57d7z,leaf_blight,leaf_spot,0.5366,"{""healthy"": 0.0001, ""leaf_rust"": 0.0225, ""leaf_spot"": 0.5366, ""leaf_blight"": 0.4408}",leaf_blight,0.4408
cmtf9rsxu08s5yc8792vvrhh0,leaf_blight,leaf_spot,0.5927,"{""healthy"": 0.0028, ""leaf_rust"": 0.1065, ""leaf_spot"": 0.5927, ""leaf_blight"": 0.298}",leaf_blight,0.298
cmtf9rsy808skyc877knorxwt,leaf_blight,leaf_rust,0.4831,"{""healthy"": 0.0061, ""leaf_rust"": 0.4831, ""leaf_spot"": 0.4474, ""leaf_blight"": 0.0633}",leaf_spot,0.4474
cmtf9rsz108teyc87xzg8nlvi,leaf_blight,leaf_spot,0.5273,"{""healthy"": 0.0152, ""leaf_rust"": 0.0107, ""leaf_spot"": 0.5273, ""leaf_blight"": 0.4467}",leaf_blight,0.4467
cmtf9rt0408u8yc8730npgix8,leaf_blight,leaf_spot,0.6675,"{""healthy"": 0.0254, ""leaf_rust"": 0.2331, ""leaf_spot"": 0.6675, ""leaf_blight"": 0.074}",leaf_rust,0.2331
cmtf9rt0908udyc87o0ag9y51,leaf_blight,leaf_spot,0.5527,"{""healthy"": 0.0305, ""leaf_rust"": 0.0172, ""leaf_spot"": 0.5527, ""leaf_blight"": 0.3996}",leaf_blight,0.3996
cmtf9rt0l08unyc874ic1bokc,leaf_blight,leaf_spot,0.5027,"{""healthy"": 0.09, ""leaf_rust"": 0.2985, ""leaf_spot"": 0.5027, ""leaf_blight"": 0.1088}",leaf_rust,0.2985
cmtf9rt0x08uxyc87zkaok8os,leaf_blight,leaf_spot,0.6733,"{""healthy"": 0.001, ""leaf_rust"": 0.0029, ""leaf_spot"": 0.6733, ""leaf_blight"": 0.3228}",leaf_blight,0.3228
cmtf9rt1a08v7yc87m5cv11qy,leaf_blight,leaf_spot,0.3979,"{""healthy"": 0.0526, ""leaf_rust"": 0.331, ""leaf_spot"": 0.3979, ""leaf_blight"": 0.2185}",leaf_rust,0.331
cmtfa6vko0bm3yc87xw2f8a7k,leaf_spot,leaf_rust,0.5891,"{""healthy"": 0.0108, ""leaf_rust"": 0.5891, ""leaf_spot"": 0.3736, ""leaf_blight"": 0.0265}",leaf_spot,0.3736
cmtfa6vky0bmiyc87a1nsabqk,leaf_spot,leaf_rust,0.7642,"{""healthy"": 0.004, ""leaf_rust"": 0.7642, ""leaf_spot"": 0.1373, ""leaf_blight"": 0.0945}",leaf_spot,0.1373
cmtfa6vl10bmnyc87htdmi7hn,leaf_spot,leaf_rust,0.5788,"{""healthy"": 0.1309, ""leaf_rust"": 0.5788, ""leaf_spot"": 0.2454, ""leaf_blight"": 0.0448}",leaf_spot,0.2454
cmtfa6vla0bn7yc87561ilnzq,leaf_spot,leaf_rust,0.9336,"{""healthy"": 0.0, ""leaf_rust"": 0.9336, ""leaf_spot"": 0.0551, ""leaf_blight"": 0.0113}",leaf_spot,0.0551
cmtfa6vle0bnhyc87l8ycf365,leaf_spot,leaf_rust,0.9363,"{""healthy"": 0.0005, ""leaf_rust"": 0.9363, ""leaf_spot"": 0.0418, ""leaf_blight"": 0.0213}",leaf_spot,0.0418
cmtfa6vlg0bnmyc87a3q04wtu,leaf_spot,leaf_rust,0.5333,"{""healthy"": 0.008, ""leaf_rust"": 0.5333, ""leaf_spot"": 0.44, ""leaf_blight"": 0.0186}",leaf_spot,0.44
cmtfa6vln0bnwyc874ycim3yz,leaf_spot,leaf_rust,0.9798,"{""healthy"": 0.0, ""leaf_rust"": 0.9798, ""leaf_spot"": 0.0192, ""leaf_blight"": 0.001}",leaf_spot,0.0192
cmtfa6vlv0bobyc87edd369tl,leaf_spot,leaf_rust,0.8351,"{""healthy"": 0.0006, ""leaf_rust"": 0.8351, ""leaf_spot"": 0.1397, ""leaf_blight"": 0.0246}",leaf_spot,0.1397
cmtfa6vm00bogyc87odo64m3f,leaf_spot,leaf_rust,0.5968,"{""healthy"": 0.0025, ""leaf_rust"": 0.5968, ""leaf_spot"": 0.332, ""leaf_blight"": 0.0687}",leaf_spot,0.332
cmtfa6vm50boqyc87y0g4trxr,leaf_spot,leaf_rust,0.9566,"{""healthy"": 0.0002, ""leaf_rust"": 0.9566, ""leaf_spot"": 0.041, ""leaf_blight"": 0.0022}",leaf_spot,0.041
cmtfa6vm90bovyc87w1h5wsf4,leaf_spot,leaf_rust,0.9031,"{""healthy"": 0.0002, ""leaf_rust"": 0.9031, ""leaf_spot"": 0.0816, ""leaf_blight"": 0.015}",leaf_spot,0.0816
cmtfa6vmg0bp5yc877e525nhr,leaf_spot,leaf_rust,0.6257,"{""healthy"": 0.0022, ""leaf_rust"": 0.6257, ""leaf_spot"": 0.3369, ""leaf_blight"": 0.0352}",leaf_spot,0.3369
cmtfa6vn40bpzyc87nq91zeo2,leaf_spot,leaf_rust,0.8688,"{""healthy"": 0.0001, ""leaf_rust"": 0.8688, ""leaf_spot"": 0.1139, ""leaf_blight"": 0.0172}",leaf_spot,0.1139
cmtfa6vnt0bqoyc87tkqgtlk5,leaf_spot,leaf_blight,0.587,"{""healthy"": 0.0004, ""leaf_rust"": 0.2535, ""leaf_spot"": 0.1592, ""leaf_blight"": 0.587}",leaf_rust,0.2535
cmtfa6vny0bqtyc8796wbi1ah,leaf_spot,leaf_rust,0.7593,"{""healthy"": 0.0023, ""leaf_rust"": 0.7593, ""leaf_spot"": 0.1643, ""leaf_blight"": 0.0741}",leaf_spot,0.1643
cmtfa6vo20bqyyc87brnw29s8,leaf_spot,leaf_rust,0.953,"{""healthy"": 0.0001, ""leaf_rust"": 0.953, ""leaf_spot"": 0.0413, ""leaf_blight"": 0.0056}",leaf_spot,0.0413
cmtfa6vo60br3yc87jjkfneya,leaf_spot,leaf_blight,0.5413,"{""healthy"": 0.0001, ""leaf_rust"": 0.0043, ""leaf_spot"": 0.4543, ""leaf_blight"": 0.5413}",leaf_spot,0.4543
cmtfa6vod0br8yc878eje9wc7,leaf_spot,leaf_rust,0.8856,"{""healthy"": 0.0001, ""leaf_rust"": 0.8856, ""leaf_spot"": 0.0887, ""leaf_blight"": 0.0256}",leaf_spot,0.0887
cmtfa6voh0brdyc8748ul783r,leaf_spot,leaf_rust,0.5935,"{""healthy"": 0.0017, ""leaf_rust"": 0.5935, ""leaf_spot"": 0.3936, ""leaf_blight"": 0.0112}",leaf_spot,0.3936
cmtfa6vol0briyc87mwzdvgs5,leaf_spot,leaf_rust,0.4427,"{""healthy"": 0.0007, ""leaf_rust"": 0.4427, ""leaf_spot"": 0.1829, ""leaf_blight"": 0.3737}",leaf_blight,0.3737
cmtfa6voy0brxyc87ozamiyt7,leaf_spot,leaf_rust,0.4753,"{""healthy"": 0.0001, ""leaf_rust"": 0.4753, ""leaf_spot"": 0.4351, ""leaf_blight"": 0.0895}",leaf_spot,0.4351
cmtfa6vp40bs2yc87l1cflwmc,leaf_spot,leaf_rust,0.7108,"{""healthy"": 0.0017, ""leaf_rust"": 0.7108, ""leaf_spot"": 0.2632, ""leaf_blight"": 0.0243}",leaf_spot,0.2632
cmtfa6vpf0bscyc8775t8bto4,leaf_spot,leaf_blight,0.6598,"{""healthy"": 0.0, ""leaf_rust"": 0.0095, ""leaf_spot"": 0.3306, ""leaf_blight"": 0.6598}",leaf_spot,0.3306
cmtfa6vpk0bshyc87gyqfdnru,leaf_spot,leaf_rust,0.8706,"{""healthy"": 0.002, ""leaf_rust"": 0.8706, ""leaf_spot"": 0.1067, ""leaf_blight"": 0.0206}",leaf_spot,0.1067
cmtfa6vpp0bsmyc87rgkl2uhv,leaf_spot,leaf_rust,0.9689,"{""healthy"": 0.0004, ""leaf_rust"": 0.9689, ""leaf_spot"": 0.0158, ""leaf_blight"": 0.0149}",leaf_spot,0.0158
cmtfa6vpv0bsryc87rmk1kjof,leaf_spot,leaf_blight,0.8327,"{""healthy"": 0.0, ""leaf_rust"": 0.0069, ""leaf_spot"": 0.1604, ""leaf_blight"": 0.8327}",leaf_spot,0.1604
cmtfa6vq20bswyc87g4lm6o6f,leaf_spot,leaf_rust,0.8378,"{""healthy"": 0.0021, ""leaf_rust"": 0.8378, ""leaf_spot"": 0.1104, ""leaf_blight"": 0.0496}",leaf_spot,0.1104
cmtfa6vqd0bt6yc87xwmjin58,leaf_spot,leaf_blight,0.6131,"{""healthy"": 0.0005, ""leaf_rust"": 0.2575, ""leaf_spot"": 0.129, ""leaf_blight"": 0.6131}",leaf_rust,0.2575
cmtfa6vqj0btbyc87awam92u7,leaf_spot,leaf_rust,0.8508,"{""healthy"": 0.0023, ""leaf_rust"": 0.8508, ""leaf_spot"": 0.1218, ""leaf_blight"": 0.0252}",leaf_spot,0.1218
cmtfa6vqp0btgyc877mqss32b,leaf_spot,leaf_rust,0.5066,"{""healthy"": 0.0551, ""leaf_rust"": 0.5066, ""leaf_spot"": 0.3195, ""leaf_blight"": 0.1189}",leaf_spot,0.3195
cmtfa6vqv0btlyc8795pci3p9,leaf_spot,leaf_blight,0.587,"{""healthy"": 0.0004, ""leaf_rust"": 0.0005, ""leaf_spot"": 0.4122, ""leaf_blight"": 0.587}",leaf_spot,0.4122
cmtfa6vrl0bu0yc87hts2zwgm,leaf_spot,leaf_rust,0.851,"{""healthy"": 0.0001, ""leaf_rust"": 0.851, ""leaf_spot"": 0.132, ""leaf_blight"": 0.0168}",leaf_spot,0.132
cmtfa6vs70buayc870y5yj7sc,leaf_spot,leaf_rust,0.8634,"{""healthy"": 0.0008, ""leaf_rust"": 0.8634, ""leaf_spot"": 0.1303, ""leaf_blight"": 0.0054}",leaf_spot,0.1303
cmtfa6vt20bupyc87kbwteh16,leaf_spot,leaf_rust,0.7499,"{""healthy"": 0.0005, ""leaf_rust"": 0.7499, ""leaf_spot"": 0.2202, ""leaf_blight"": 0.0295}",leaf_spot,0.2202
cmtfa6vtm0buzyc87wzmmen30,leaf_spot,leaf_rust,0.5388,"{""healthy"": 0.0085, ""leaf_rust"": 0.5388, ""leaf_spot"": 0.4216, ""leaf_blight"": 0.0311}",leaf_spot,0.4216
cmtfa6vu70bv9yc87y9jzlo9t,leaf_spot,leaf_rust,0.6532,"{""healthy"": 0.0, ""leaf_rust"": 0.6532, ""leaf_spot"": 0.2904, ""leaf_blight"": 0.0564}",leaf_spot,0.2904
cmtfa6vuo0bvjyc87rqaxhto5,leaf_spot,leaf_blight,0.8271,"{""healthy"": 0.0014, ""leaf_rust"": 0.0153, ""leaf_spot"": 0.1561, ""leaf_blight"": 0.8271}",leaf_spot,0.1561
cmtfa6vuv0bvoyc87x0gst9jd,leaf_spot,leaf_rust,0.5782,"{""healthy"": 0.007, ""leaf_rust"": 0.5782, ""leaf_spot"": 0.3743, ""leaf_blight"": 0.0405}",leaf_spot,0.3743
cmtfa6vvk0bw3yc877l44r91j,leaf_spot,leaf_blight,0.5702,"{""healthy"": 0.0002, ""leaf_rust"": 0.0155, ""leaf_spot"": 0.4141, ""leaf_blight"": 0.5702}",leaf_spot,0.4141
cmtfa6vvs0bw8yc87i6gqdu6r,leaf_spot,leaf_rust,0.7083,"{""healthy"": 0.0016, ""leaf_rust"": 0.7083, ""leaf_spot"": 0.2506, ""leaf_blight"": 0.0395}",leaf_spot,0.2506
cmtfa6vwi0bwnyc8722757kdf,leaf_spot,leaf_rust,0.8608,"{""healthy"": 0.0001, ""leaf_rust"": 0.8608, ""leaf_spot"": 0.1348, ""leaf_blight"": 0.0042}",leaf_spot,0.1348
cmtfa6vxl0bx7yc87y3zk29oe,leaf_spot,leaf_rust,0.8021,"{""healthy"": 0.0008, ""leaf_rust"": 0.8021, ""leaf_spot"": 0.1016, ""leaf_blight"": 0.0955}",leaf_spot,0.1016
cmtfa6vxv0bxcyc875v3f2gp6,leaf_spot,leaf_rust,0.9212,"{""healthy"": 0.0001, ""leaf_rust"": 0.9212, ""leaf_spot"": 0.0619, ""leaf_blight"": 0.0168}",leaf_spot,0.0619
