image_id,true_label,predicted_label,confidence,probabilities,second_class,second_confidence
cmtf9rstg08n5yc87b4dm2q4n,leaf_blight,healthy,0.3254,"{""healthy"": 0.3254, ""leaf_rust"": 0.0983, ""leaf_spot"": 0.3016, ""leaf_blight"": 0.2747}",leaf_spot,0.3016
cmtf9rstk08nayc8756hoqsbz,leaf_blight,leaf_spot,0.3586,"{""healthy"": 0.1273, ""leaf_rust"": 0.2226, ""leaf_spot"": 0.3586, ""leaf_blight"": 0.2915}",leaf_blight,0.2915
cmtf9rsto08nfyc874r5sufow,leaf_blight,leaf_spot,0.3468,"{""healthy"": 0.2159, ""leaf_rust"": 0.2479, ""leaf_spot"": 0.3468, ""leaf_blight"": 0.1895}",leaf_rust,0.2479
cmtf9rstx08npyc87qfgkco8d,leaf_blight,leaf_spot,0.3684,"{""healthy"": 0.2287, ""leaf_rust"": 0.1557, ""leaf_spot"": 0.3684, ""leaf_blight"": 0.2472}",leaf_blight,0.2472
cmtf9rsu108nuyc87pseh61lb,leaf_blight,leaf_rust,0.47,"{""healthy"": 0.0476, ""leaf_rust"": 0.47, ""leaf_spot"": 0.2327, ""leaf_blight"": 0.2497}",leaf_blight,0.2497
cmtf9rsuu08otyc878aaotn59,leaf_blight,leaf_rust,0.3915,"{""healthy"": 0.1839, ""leaf_rust"": 0.3915, ""leaf_spot"": 0.1679, ""leaf_blight"": 0.2567}",leaf_blight,0.2567
cmtf9rsuy08oyyc87jcf22h8q,leaf_blight,leaf_rust,0.5707,"{""healthy"": 0.0747, ""leaf_rust"": 0.5707, ""leaf_spot"": 0.2367, ""leaf_blight"": 0.118}",leaf_spot,0.2367
cmtf9rsv608p8yc87vfi3ueit,leaf_blight,leaf_rust,0.3447,"{""healthy"": 0.088, ""leaf_rust"": 0.3447, ""leaf_spot"": 0.2449, ""leaf_blight"": 0.3225}",leaf_blight,0.3225
cmtf9rsvb08pdyc87faujmv12,leaf_blight,leaf_spot,0.4714,"{""healthy"": 0.123, ""leaf_rust"": 0.147, ""leaf_spot"": 0.4714, ""leaf_blight"": 0.2585}",leaf_blight,0.2585
cmtf9rsvf08piyc87iovnmfg5,leaf_blight,leaf_spot,0.4149,"{""healthy"": 0.0549, ""leaf_rust"": 0.1487, ""leaf_spot"": 0.4149, ""leaf_blight"": 0.3815}",leaf_blight,0.3815
cmtf9rsvk08pnyc87wlt2ygh6,leaf_blight,leaf_rust,0.4409,"{""healthy"": 0.1576, ""leaf_rust"": 0.4409, ""leaf_spot"": 0.2349, ""leaf_blight"": 0.1665}",leaf_spot,0.2349
cmtf9rsvp08psyc87z7dvi2ei,leaf_blight,healthy,0.3007,"{""healthy"": 0.3007, ""leaf_rust"": 0.1344, ""leaf_spot"": 0.2811, ""leaf_blight"": 0.2838}",leaf_blight,0.2838
cmtf9rsvx08q2yc87ca92jbfj,leaf_blight,leaf_rust,0.5779,"{""healthy"": 0.0579, ""leaf_rust"": 0.5779, ""leaf_spot"": 0.159, ""leaf_blight"": 0.2053}",leaf_blight,0.2053
cmtf9rsw108q7yc8706f4h72m,leaf_blight,leaf_spot,0.4745,"{""healthy"": 0.2099, ""leaf_rust"": 0.0691, ""leaf_spot"": 0.4745, ""leaf_blight"": 0.2465}",leaf_blight,0.2465
cmtf9rswa08qhyc87fgeqt3n3,leaf_blight,leaf_spot,0.4016,"{""healthy"": 0.2923, ""leaf_rust"": 0.0896, ""leaf_spot"": 0.4016, ""leaf_blight"": 0.2165}",healthy,0.2923
cmtf9rswe08qmyc87bo81xcqk,leaf_blight,leaf_rust,0.4457,"{""healthy"": 0.0506, ""leaf_rust"": 0.4457, ""leaf_spot"": 0.2224, ""leaf_blight"": 0.2812}",leaf_blight,0.2812
cmtf9rswj08qryc87o0g5py1f,leaf_blight,leaf_spot,0.3829,"{""healthy"": 0.1005, ""leaf_rust"": 0.1605, ""leaf_spot"": 0.3829, ""leaf_blight"": 0.3561}",leaf_blight,0.3561
cmtf9rswp08qwyc876cx6bayd,leaf_blight,leaf_spot,0.4858,"{""healthy"": 0.1515, ""leaf_rust"": 0.0838, ""leaf_spot"": 0.4858, ""leaf_blight"": 0.2789}",leaf_blight,0.2789
cmtf9rsx308rbyc87w7ye5pvl,leaf_blight,healthy,0.3481,"{""healthy"": 0.3481, ""leaf_rust"": 0.0614, ""leaf_spot"": 0.3335, ""leaf_blight"": 0.257}",leaf_spot,0.3335
cmtf9rsxc08rlyc87t6g57d7z,leaf_blight,leaf_spot,0.4223,"{""healthy"": 0.0666, ""leaf_rust"": 0.1869, ""leaf_spot"": 0.4223, ""leaf_blight"": 0.3242}",leaf_blight,0.3242
cmtf9rsxh08rqyc875y8bekq6,leaf_blight,leaf_spot,0.3237,"{""healthy"": 0.1723, ""leaf_rust"": 0.2048, ""leaf_spot"": 0.3237, ""leaf_blight"": 0.2991}",leaf_blight,0.2991
cmtf9rsxu08s5yc8792vvrhh0,leaf_blight,leaf_spot,0.3643,"{""healthy"": 0.187, ""leaf_rust"": 0.1878, ""leaf_spot"": 0.3643, ""leaf_blight"": 0.2609}",leaf_blight,0.2609
cmtf9rsxz08sayc87szgktnrt,leaf_blight,leaf_rust,0.4108,"{""healthy"": 0.0488, ""leaf_rust"": 0.4108, ""leaf_spot"": 0.162, ""leaf_blight"": 0.3785}",leaf_blight,0.3785
cmtf9rsy308sfyc875lnn2nkq,leaf_blight,leaf_rust,0.3856,"{""healthy"": 0.0589, ""leaf_rust"": 0.3856, ""leaf_spot"": 0.1892, ""leaf_blight"": 0.3663}",leaf_blight,0.3663
cmtf9rsy808skyc877knorxwt,leaf_blight,leaf_rust,0.6169,"{""healthy"": 0.1093, ""leaf_rust"": 0.6169, ""leaf_spot"": 0.2086, ""leaf_blight"": 0.0651}",leaf_spot,0.2086
cmtf9rsyh08suyc87br09bsd1,leaf_blight,leaf_rust,0.4991,"{""healthy"": 0.1022, ""leaf_rust"": 0.4991, ""leaf_spot"": 0.2074, ""leaf_blight"": 0.1914}",leaf_spot,0.2074
cmtf9rszh08toyc87i5q3fgsk,leaf_blight,leaf_rust,0.4005,"{""healthy"": 0.1178, ""leaf_rust"": 0.4005, ""leaf_spot"": 0.1663, ""leaf_blight"": 0.3154}",leaf_blight,0.3154
cmtf9rszx08u3yc87i13lu5i1,leaf_blight,leaf_spot,0.4726,"{""healthy"": 0.0356, ""leaf_rust"": 0.1368, ""leaf_spot"": 0.4726, ""leaf_blight"": 0.355}",leaf_blight,0.355
cmtf9rt0408u8yc8730npgix8,leaf_blight,leaf_rust,0.3368,"{""healthy"": 0.2698, ""leaf_rust"": 0.3368, ""leaf_spot"": 0.2482, ""leaf_blight"": 0.1452}",healthy,0.2698
cmtf9rt0908udyc87o0ag9y51,leaf_blight,leaf_spot,0.4098,"{""healthy"": 0.2306, ""leaf_rust"": 0.0788, ""leaf_spot"": 0.4098, ""leaf_blight"": 0.2808}",leaf_blight,0.2808
cmtf9rt0g08uiyc87sv7x9loo,leaf_blight,leaf_spot,0.3755,"{""healthy"": 0.1518, ""leaf_rust"": 0.1041, ""leaf_spot"": 0.3755, ""leaf_blight"": 0.3686}",leaf_blight,0.3686
cmtf9rt0l08unyc874ic1bokc,leaf_blight,leaf_spot,0.2983,"{""healthy"": 0.2304, ""leaf_rust"": 0.2916, ""leaf_spot"": 0.2983, ""leaf_blight"": 0.1797}",leaf_rust,0.2916
cmtf9rt0x08uxyc87zkaok8os,leaf_blight,leaf_spot,0.4693,"{""healthy"": 0.1932, ""leaf_rust"": 0.0807, ""leaf_spot"": 0.4693, ""leaf_blight"": 0.2568}",leaf_blight,0.2568
cmtf9rt1a08v7yc87m5cv11qy,leaf_blight,leaf_rust,0.3539,"{""healthy"": 0.2514, ""leaf_rust"": 0.3539, ""leaf_spot"": 0.238, ""leaf_blight"": 0.1567}",healthy,0.2514
cmtfa3isc0af1yc87hp1gw413,leaf_spot,leaf_blight,0.4245,"{""healthy"": 0.1377, ""leaf_rust"": 0.1443, ""leaf_spot"": 0.2934, ""leaf_blight"": 0.4245}",leaf_spot,0.2934
cmtfa3isg0af6yc87hvkvyvvo,leaf_spot,leaf_blight,0.386,"{""healthy"": 0.0749, ""leaf_rust"": 0.1762, ""leaf_spot"": 0.3629, ""leaf_blight"": 0.386}",leaf_spot,0.3629
cmtfa3isr0aflyc87zjfrb9wt,leaf_spot,leaf_rust,0.515,"{""healthy"": 0.1417, ""leaf_rust"": 0.515, ""leaf_spot"": 0.2021, ""leaf_blight"": 0.1412}",leaf_spot,0.2021
cmtfa3isu0afqyc87o9etuvbh,leaf_spot,leaf_blight,0.381,"{""healthy"": 0.2001, ""leaf_rust"": 0.1346, ""leaf_spot"": 0.2842, ""leaf_blight"": 0.381}",leaf_spot,0.2842
cmtfa3it10ag0yc87fn08kroz,leaf_spot,healthy,0.3724,"{""healthy"": 0.3724, ""leaf_rust"": 0.097, ""leaf_spot"": 0.3363, ""leaf_blight"": 0.1943}",leaf_spot,0.3363
cmtfa3it70agayc87y02o0bkr,leaf_spot,leaf_blight,0.4744,"{""healthy"": 0.0943, ""leaf_rust"": 0.1639, ""leaf_spot"": 0.2674, ""leaf_blight"": 0.4744}",leaf_spot,0.2674
cmtfa3itb0agfyc87b13heim4,leaf_spot,leaf_blight,0.2838,"{""healthy"": 0.2589, ""leaf_rust"": 0.2014, ""leaf_spot"": 0.2559, ""leaf_blight"": 0.2838}",healthy,0.2589
cmtfa3iti0agpyc87mken87yf,leaf_spot,leaf_blight,0.4336,"{""healthy"": 0.1209, ""leaf_rust"": 0.0718, ""leaf_spot"": 0.3737, ""leaf_blight"": 0.4336}",leaf_spot,0.3737
cmtfa3itl0aguyc87wzdlzp8x,leaf_spot,leaf_blight,0.7294,"{""healthy"": 0.0249, ""leaf_rust"": 0.1042, ""leaf_spot"": 0.1416, ""leaf_blight"": 0.7294}",leaf_spot,0.1416
cmtfa3ito0agzyc87inczkkzg,leaf_spot,leaf_blight,0.3983,"{""healthy"": 0.0688, ""leaf_rust"": 0.1401, ""leaf_spot"": 0.3928, ""leaf_blight"": 0.3983}",leaf_spot,0.3928
cmtfa3itv0ah9yc87j0jenrpg,leaf_spot,leaf_blight,0.459,"{""healthy"": 0.1373, ""leaf_rust"": 0.1006, ""leaf_spot"": 0.3031, ""leaf_blight"": 0.459}",leaf_spot,0.3031
cmtfa3iuc0ahtyc8799gf9og9,leaf_spot,leaf_blight,0.5367,"{""healthy"": 0.0551, ""leaf_rust"": 0.2285, ""leaf_spot"": 0.1797, ""leaf_blight"": 0.5367}",leaf_rust,0.2285
cmtfa3iuk0ai3yc87w9fpfxcp,leaf_spot,leaf_blight,0.4164,"{""healthy"": 0.1089, ""leaf_rust"": 0.1618, ""leaf_spot"": 0.3129, ""leaf_blight"": 0.4164}",leaf_spot,0.3129
cmtfa3iuo0ai8yc87rr701vev,leaf_spot,leaf_blight,0.3701,"{""healthy"": 0.2294, ""leaf_rust"": 0.1287, ""leaf_spot"": 0.2717, ""leaf_blight"": 0.3701}",leaf_spot,0.2717
cmtfa3iv30aisyc877mmsuejm,leaf_spot,leaf_blight,0.621,"{""healthy"": 0.0088, ""leaf_rust"": 0.1733, ""leaf_spot"": 0.1969, ""leaf_blight"": 0.621}",leaf_spot,0.1969
cmtfa3iv70aixyc871dn26vp9,leaf_spot,leaf_blight,0.3694,"{""healthy"": 0.0835, ""leaf_rust"": 0.2448, ""leaf_spot"": 0.3023, ""leaf_blight"": 0.3694}",leaf_spot,0.3023
cmtfa3ivm0ajcyc87ukopas3w,leaf_spot,leaf_blight,0.38,"{""healthy"": 0.1085, ""leaf_rust"": 0.1401, ""leaf_spot"": 0.3714, ""leaf_blight"": 0.38}",leaf_spot,0.3714
cmtfa3ivq0ajhyc87msm515z2,leaf_spot,leaf_blight,0.4456,"{""healthy"": 0.0995, ""leaf_rust"": 0.1215, ""leaf_spot"": 0.3334, ""leaf_blight"": 0.4456}",leaf_spot,0.3334
cmtfa3ivu0ajmyc87nmkm03cq,leaf_spot,leaf_blight,0.4105,"{""healthy"": 0.0607, ""leaf_rust"": 0.1221, ""leaf_spot"": 0.4067, ""leaf_blight"": 0.4105}",leaf_spot,0.4067
cmtfa3iw20ajwyc87jl6w9xh6,leaf_spot,leaf_blight,0.3392,"{""healthy"": 0.0529, ""leaf_rust"": 0.2835, ""leaf_spot"": 0.3244, ""leaf_blight"": 0.3392}",leaf_spot,0.3244
cmtfa3iw50ak1yc879pl6ai1c,leaf_spot,leaf_blight,0.4512,"{""healthy"": 0.0244, ""leaf_rust"": 0.2074, ""leaf_spot"": 0.3171, ""leaf_blight"": 0.4512}",leaf_spot,0.3171
cmtfa3iwi0akgyc87nkv4en5z,leaf_spot,healthy,0.3695,"{""healthy"": 0.3695, ""leaf_rust"": 0.0691, ""leaf_spot"": 0.3178, ""leaf_blight"": 0.2436}",leaf_spot,0.3178
cmtfa3ixa0alfyc874bukdn3s,leaf_spot,leaf_blight,0.4902,"{""healthy"": 0.0542, ""leaf_rust"": 0.0846, ""leaf_spot"": 0.371, ""leaf_blight"": 0.4902}",leaf_spot,0.371
cmtfa3ixe0alkyc873g1ynu4s,leaf_spot,leaf_blight,0.4405,"{""healthy"": 0.0772, ""leaf_rust"": 0.1289, ""leaf_spot"": 0.3534, ""leaf_blight"": 0.4405}",leaf_spot,0.3534
cmtfa3ixm0aluyc87hgbu30oi,leaf_spot,leaf_blight,0.4552,"{""healthy"": 0.0451, ""leaf_rust"": 0.2112, ""leaf_spot"": 0.2886, ""leaf_blight"": 0.4552}",leaf_spot,0.2886
cmtfa3ixq0alzyc87dd9x71pa,leaf_spot,leaf_blight,0.5984,"{""healthy"": 0.0746, ""leaf_rust"": 0.1733, ""leaf_spot"": 0.1537, ""leaf_blight"": 0.5984}",leaf_rust,0.1733
cmtfa3ixz0am9yc874d7eonvf,leaf_spot,leaf_blight,0.3167,"{""healthy"": 0.2173, ""leaf_rust"": 0.2497, ""leaf_spot"": 0.2163, ""leaf_blight"": 0.3167}",leaf_rust,0.2497
cmtfa3iy70amjyc87bg7h20sc,leaf_spot,leaf_blight,0.4313,"{""healthy"": 0.0977, ""leaf_rust"": 0.0916, ""leaf_spot"": 0.3794, ""leaf_blight"": 0.4313}",leaf_spot,0.3794
cmtfa3iyi0amtyc87lb6hvotx,leaf_spot,leaf_blight,0.5543,"{""healthy"": 0.033, ""leaf_rust"": 0.0627, ""leaf_spot"": 0.35, ""leaf_blight"": 0.5543}",leaf_spot,0.35
cmtfa3iyn0amyyc87jbbrjscb,leaf_spot,leaf_blight,0.3554,"{""healthy"": 0.1309, ""leaf_rust"": 0.1783, ""leaf_spot"": 0.3354, ""leaf_blight"": 0.3554}",leaf_spot,0.3354
cmtfa3iyw0an8yc87rceb4u1k,leaf_spot,leaf_blight,0.462,"{""healthy"": 0.1014, ""leaf_rust"": 0.075, ""leaf_spot"": 0.3616, ""leaf_blight"": 0.462}",leaf_spot,0.3616
cmtfa3iz60aniyc87ypc7m4x1,leaf_spot,leaf_blight,0.5038,"{""healthy"": 0.0683, ""leaf_rust"": 0.1149, ""leaf_spot"": 0.313, ""leaf_blight"": 0.5038}",leaf_spot,0.313
cmtfa3izb0annyc87qh38hdg4,leaf_spot,leaf_blight,0.6925,"{""healthy"": 0.0507, ""leaf_rust"": 0.085, ""leaf_spot"": 0.1718, ""leaf_blight"": 0.6925}",leaf_spot,0.1718
cmtfa3izg0ansyc878jy0m69s,leaf_spot,leaf_blight,0.4369,"{""healthy"": 0.1428, ""leaf_rust"": 0.1032, ""leaf_spot"": 0.3171, ""leaf_blight"": 0.4369}",leaf_spot,0.3171
