image_id,true_label,predicted_label,confidence,probabilities,second_class,second_confidence
cmtf9sz1q08vhyc87zc6428ax,leaf_blight,leaf_rust,0.3956,"{""healthy"": 0.0091, ""leaf_rust"": 0.3956, ""leaf_spot"": 0.3882, ""leaf_blight"": 0.2071}",leaf_spot,0.3882
cmtf9sz2q08xfyc87r0s43qdh,leaf_blight,leaf_spot,0.8571,"{""healthy"": 0.004, ""leaf_rust"": 0.019, ""leaf_spot"": 0.8571, ""leaf_blight"": 0.12}",leaf_blight,0.12
cmtf9sz9h095cyc87rknvdi00,leaf_blight,leaf_spot,0.6282,"{""healthy"": 0.0021, ""leaf_rust"": 0.0732, ""leaf_spot"": 0.6282, ""leaf_blight"": 0.2965}",leaf_blight,0.2965
cmtfa3isu0afqyc87o9etuvbh,leaf_spot,leaf_blight,0.7583,"{""healthy"": 0.004, ""leaf_rust"": 0.0104, ""leaf_spot"": 0.2274, ""leaf_blight"": 0.7583}",leaf_spot,0.2274
cmtfa5sjh0axnyc8741e9lta9,leaf_spot,leaf_blight,0.6484,"{""healthy"": 0.02, ""leaf_rust"": 0.0263, ""leaf_spot"": 0.3053, ""leaf_blight"": 0.6484}",leaf_spot,0.3053
cmtfa5snd0b0zyc871jxx0sgp,leaf_spot,leaf_blight,0.9124,"{""healthy"": 0.0008, ""leaf_rust"": 0.017, ""leaf_spot"": 0.0698, ""leaf_blight"": 0.9124}",leaf_spot,0.0698
cmtfa5sv60b4byc87wpujlnai,leaf_spot,leaf_blight,0.8207,"{""healthy"": 0.0323, ""leaf_rust"": 0.0118, ""leaf_spot"": 0.1352, ""leaf_blight"": 0.8207}",leaf_spot,0.1352
cmtfa5svu0b55yc87ctl7hxcp,leaf_spot,leaf_blight,0.6071,"{""healthy"": 0.0014, ""leaf_rust"": 0.0079, ""leaf_spot"": 0.3836, ""leaf_blight"": 0.6071}",leaf_spot,0.3836
cmtfa5tbd0bdmyc87bfp67y8v,leaf_spot,leaf_blight,0.5688,"{""healthy"": 0.0056, ""leaf_rust"": 0.1755, ""leaf_spot"": 0.2501, ""leaf_blight"": 0.5688}",leaf_spot,0.2501
cmtfa5tmo0bk5yc87563sc60i,leaf_spot,leaf_rust,0.7312,"{""healthy"": 0.0092, ""leaf_rust"": 0.7312, ""leaf_spot"": 0.2154, ""leaf_blight"": 0.0443}",leaf_spot,0.2154
cmtfa5tmt0bkayc873hdtdoal,leaf_spot,leaf_rust,0.5894,"{""healthy"": 0.0062, ""leaf_rust"": 0.5894, ""leaf_spot"": 0.3337, ""leaf_blight"": 0.0707}",leaf_spot,0.3337
cmtfa5tnd0bkzyc87na2med4y,leaf_spot,leaf_rust,0.5115,"{""healthy"": 0.0112, ""leaf_rust"": 0.5115, ""leaf_spot"": 0.4262, ""leaf_blight"": 0.0511}",leaf_spot,0.4262
cmtfa6vvs0bw8yc87i6gqdu6r,leaf_spot,leaf_rust,0.6226,"{""healthy"": 0.0032, ""leaf_rust"": 0.6226, ""leaf_spot"": 0.3129, ""leaf_blight"": 0.0613}",leaf_spot,0.3129
cmtfa6w0z0bz5yc87hgif9vzx,leaf_spot,leaf_blight,0.4095,"{""healthy"": 0.001, ""leaf_rust"": 0.2296, ""leaf_spot"": 0.3599, ""leaf_blight"": 0.4095}",leaf_spot,0.3599
cmtfa6w170bzayc87fbinppa7,leaf_spot,leaf_blight,0.4167,"{""healthy"": 0.0073, ""leaf_rust"": 0.2654, ""leaf_spot"": 0.3106, ""leaf_blight"": 0.4167}",leaf_spot,0.3106
cmtfa7hnu0bzzyc87makiik34,leaf_spot,leaf_blight,0.5147,"{""healthy"": 0.0434, ""leaf_rust"": 0.0764, ""leaf_spot"": 0.3655, ""leaf_blight"": 0.5147}",leaf_spot,0.3655
cmtfa7hpq0c2ryc877qyb7f4e,leaf_spot,leaf_rust,0.5203,"{""healthy"": 0.0188, ""leaf_rust"": 0.5203, ""leaf_spot"": 0.4061, ""leaf_blight"": 0.0548}",leaf_spot,0.4061
